Id,Label,degree_centrality,in_degree_centrality,out_degree_centrality,eigenvector_centrality,clustering_coefficient,pagerank,betweenness_centrality,closeness_centrality,community,bridging_node
7531,will-fagerstrom,2.7081189405838704e-05,5.416237881167741e-05,0.0,1.4099442099211256e-05,0.0,8.652198080638393e-06,0.0,0.0,669,0
7532,yvd,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,1.0,1008,0
7533,jay8374873,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,1.0,1103,0
7534,adityasharmawork,0.00010832475762335481,0.00010832475762335481,0.00010832475762335481,7.545564669938638e-06,1.0,8.822096929544262e-06,0.0,0.3382217921040224,539,1
7535,colinparsonscom,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,0.20638020833333334,1068,0
7536,d3x0r,0.0008395168715809999,0.001191572333856903,0.00048746140930509667,0.00040823704074988024,0.47384615384615386,3.899053929626682e-05,5.7972029093651736e-05,0.3743579884094592,669,1
7537,koichik,5.416237881167741e-05,0.00010832475762335481,0.0,1.6313751510427768e-06,1.0,9.032514681150534e-06,0.0,0.0,669,1
7538,chgg-kboberg,2.7081189405838704e-05,5.416237881167741e-05,0.0,2.0657848568904287e-05,0.0,8.461293480890366e-06,0.0,0.0,891,1
7539,sanemat,0.00010832475762335481,0.00021664951524670963,0.0,6.77021822233696e-05,0.16666666666666666,2.4905632417891065e-05,0.0,0.0,669,1
7540,vincentbernat,5.416237881167741e-05,5.416237881167741e-05,5.416237881167741e-05,4.959673401251467e-06,0.0,8.514817741312019e-06,0.0,0.34626425831364477,1068,0
7541,amakhrov,5.416237881167741e-05,5.416237881167741e-05,5.416237881167741e-05,2.0456789303381792e-08,0.0,8.967621730436427e-06,0.0,0.29553339115351257,1068,1
7542,nemphys,5.416237881167741e-05,5.416237881167741e-05,5.416237881167741e-05,1.1657844768634248e-07,0.0,9.356197849918706e-06,0.0,0.27743288078324413,539,1
7543,DingDean,0.00021664951524670963,0.00010832475762335481,0.00032497427287006444,3.875634462721904e-05,1.0,8.753524121579722e-06,0.0,0.3804499525484285,401,1
7544,starfish719,0.00010832475762335481,0.00021664951524670963,0.0,4.4024811599292116e-05,0.5,1.657502573374852e-05,0.0,0.0,957,1
7545,ceeser,5.416237881167741e-05,0.00010832475762335481,0.0,1.5853284549788756e-05,1.0,9.31993452705371e-06,0.0,0.0,539,1
7546,thiagodelgado111,2.7081189405838704e-05,5.416237881167741e-05,0.0,1.9838693605005867e-05,0.0,9.687520531972507e-06,0.0,0.0,1068,0
7547,paleolitico,0.00018956832584087093,0.00037913665168174185,0.0,6.409882271091878e-05,0.7142857142857143,1.2500019318269312e-05,0.0,0.0,539,1
7548,gulu123,8.124356821751611e-05,0.00016248713643503222,0.0,1.3891868586670487e-05,1.0,9.182936099154774e-06,0.0,0.0,891,1
7549,justsml,0.00016248713643503222,0.00010832475762335481,0.00021664951524670963,0.00011203712378593868,0.6,1.0915598205543341e-05,1.2912547429596689e-08,0.3527524004244416,401,1
7550,rs70,2.7081189405838704e-05,5.416237881167741e-05,0.0,1.7599238182237817e-05,0.0,8.495724118440327e-06,0.0,0.0,891,0
7551,Sainan,8.124356821751611e-05,0.00016248713643503222,0.0,7.435349396367707e-06,0.6666666666666666,9.445140041304808e-06,0.0,0.0,891,1
7552,IonicaBizau,0.00046038021989925796,0.0006499485457401289,0.00027081189405838704,0.0004645553040386865,0.782051282051282,2.971046152420769e-05,5.848813848542953e-06,0.3668909825033647,669,1
7553,professorhantzen,2.7081189405838704e-05,5.416237881167741e-05,0.0,3.4917476619413386e-06,0.0,8.60626916604069e-06,0.0,0.0,327,0
7554,nathanhammond,0.00010832475762335481,0.00010832475762335481,0.00010832475762335481,1.6360289778718835e-06,1.0,9.725878616681857e-06,0.0,0.3034350720185222,891,0
7555,Q0323,8.124356821751611e-05,5.416237881167741e-05,0.00010832475762335481,1.2291005332953226e-06,1.0,8.296766483826221e-06,0.0,0.3397392756549266,782,1
7556,Peeja,5.416237881167741e-05,5.416237881167741e-05,5.416237881167741e-05,5.101604532067111e-07,0.0,8.368179012013e-06,0.0,0.3198854702058251,891,0
7557,cwl9943,5.416237881167741e-05,0.00010832475762335481,0.0,2.590179278740219e-07,0.0,9.157561847187109e-06,0.0,0.0,782,1
7558,zeldin,0.00032497427287006444,0.00032497427287006444,0.00032497427287006444,3.265375350760348e-05,0.9333333333333333,1.093264538001194e-05,1.7954168262007335e-08,0.3489235337787676,891,1
7559,ilg-ul,0.00037913665168174185,0.00037913665168174185,0.00037913665168174185,0.0002248477370972589,0.8222222222222222,1.2751089051589452e-05,3.999796177721729e-08,0.39330543933054396,669,1
7560,MoamberRaza,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,0.2571692702437552,401,0
7561,CM-IV,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,1.0,401,1
7562,belauzas,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,0.2448096264367816,782,1
7563,Bx1,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,1.0,782,0
7564,fursund,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,0.3274242751795537,891,0
7565,AlexeyKornilov,2.7081189405838704e-05,5.416237881167741e-05,0.0,2.084667041369052e-06,0.0,8.591579822734398e-06,0.0,0.0,450,1
7566,shawsourav,0.00018956832584087093,0.00016248713643503222,0.00021664951524670963,3.1444975913986856e-05,1.0,9.340412704082018e-06,0.0,0.36741515486427473,401,1
7567,Mcdeamon241,2.7081189405838704e-05,5.416237881167741e-05,0.0,5.767788127255394e-06,0.0,8.418814763640875e-06,0.0,0.0,891,0
7568,observ33r,2.7081189405838704e-05,5.416237881167741e-05,0.0,7.049721049605628e-06,0.0,8.388057445865125e-06,0.0,0.0,669,0
7569,harentius,8.124356821751611e-05,0.00016248713643503222,0.0,3.708257666758182e-05,1.0,9.98975826324358e-06,0.0,0.0,957,1
7570,zy445566,8.124356821751611e-05,5.416237881167741e-05,0.00010832475762335481,1.2338876546500195e-05,1.0,8.361046691713108e-06,0.0,0.3461675217148372,327,0
7571,Siddhi-delta,5.416237881167741e-05,5.416237881167741e-05,5.416237881167741e-05,1.173282545482521e-05,0.0,8.37178834932417e-06,0.0,0.33829734425415736,891,0
7572,Zuckonit,5.416237881167741e-05,5.416237881167741e-05,5.416237881167741e-05,1.7769159024227465e-06,0.0,8.504428333497022e-06,0.0,0.32992036405005687,1068,1
7573,digitalresistor,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,1.0,401,0
7574,AkshayIyer12,0.00013540594702919352,0.00010832475762335481,0.00016248713643503222,2.0124385743396652e-05,1.0,8.634658004443203e-06,0.0,0.35618156636266235,401,1
7575,MadLittleMods,0.00046038021989925796,0.0005416237881167741,0.00037913665168174185,0.00018188372070342834,0.47435897435897434,2.1928252860238574e-05,4.2519765446790035e-05,0.377677408628668,401,1
7576,satazor,5.416237881167741e-05,5.416237881167741e-05,5.416237881167741e-05,2.478955156157849e-07,0.0,8.74398631485767e-06,0.0,0.3061201572150477,1068,0
7577,tatethurston,0.00013540594702919352,0.00027081189405838704,0.0,4.5177559901369474e-05,0.3,2.3236152679184507e-05,0.0,0.0,955,1
7578,JasonKleban,5.416237881167741e-05,5.416237881167741e-05,5.416237881167741e-05,4.7718937159472695e-08,0.0,8.608793762214097e-06,0.0,0.299034664326459,891,0
7579,Nishikoh,0.00010832475762335481,0.00010832475762335481,0.00010832475762335481,2.3360219000544777e-05,1.0,8.712343845863344e-06,0.0,0.37467700258397935,669,1
7580,neversun,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,1.0,955,1
7581,mmeenapriya,0.00010832475762335481,0.00010832475762335481,0.00010832475762335481,0.00022672969345632977,1.0,1.0228898633455908e-05,0.0,0.3656704405215432,891,1
7582,jakjakob,2.7081189405838704e-05,5.416237881167741e-05,0.0,1.7599238182237817e-05,0.0,8.495724118440327e-06,0.0,0.0,891,0
7583,tstirrat15,0.00013540594702919352,5.416237881167741e-05,0.00021664951524670963,7.874097760910887e-05,1.0,9.218782243559006e-06,0.0,0.3677422836175264,401,1
7584,jelly,0.00027081189405838704,0.00021664951524670963,0.00032497427287006444,0.00029441327743172336,1.0,1.1997122601125907e-05,0.0,0.3750378339707784,891,1
7585,eyqs,0.00018956832584087093,0.00010832475762335481,0.00027081189405838704,2.273169084570445e-05,1.0,9.307594607482954e-06,0.0,0.3653763671456144,327,1
7586,ferencbeutel4711,0.00013540594702919352,0.00027081189405838704,0.0,1.1815155138899003e-09,0.0,3.767622235816597e-05,0.0,0.0,539,1
7587,achronos0,8.124356821751611e-05,0.00016248713643503222,0.0,4.029440499710349e-05,0.3333333333333333,1.4744062372438364e-05,0.0,0.0,891,1
7588,fatso83,8.124356821751611e-05,0.00010832475762335481,5.416237881167741e-05,2.8362106538518412e-05,1.0,1.0819172994011427e-05,0.0,0.3344703197467547,955,1
7589,mkrawczuk,0.0010561663868277095,0.0008665980609868385,0.0012457347126685805,0.001146023769611334,0.7834757834757835,3.750485819211159e-05,1.0222234241594989e-05,0.4395639834881321,401,1
7590,mcornac,0.0007041109245518063,0.0007041109245518063,0.0007041109245518063,0.0003518797314165399,0.8589743589743589,2.7247419554221157e-05,4.5986041599591186e-07,0.3986545773618017,669,1
7591,kapv89,5.416237881167741e-05,5.416237881167741e-05,5.416237881167741e-05,5.702615965268786e-06,0.0,8.497558415817037e-06,0.0,0.32464748475609756,782,1
7592,AlJohri,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,0.32707073615510124,327,0
7593,mwojtera,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,0.2761435922369434,327,0
7594,filly82,5.416237881167741e-05,0.00010832475762335481,0.0,0.00016480680898628018,1.0,1.1934483731481339e-05,0.0,0.0,327,1
7595,born2net,2.7081189405838704e-05,5.416237881167741e-05,0.0,1.5562711343028455e-05,0.0,8.630847365105992e-06,0.0,0.0,327,0
7596,michaelshopsin,2.7081189405838704e-05,5.416237881167741e-05,0.0,1.3201736827724265e-05,0.0,8.874707656794527e-06,0.0,0.0,1068,1
7597,dschenkelman,0.00027081189405838704,0.00027081189405838704,0.00027081189405838704,5.354445161375304e-05,1.0,1.015066886839367e-05,0.0,0.3723840227309983,1068,1
7598,AnasAboreeda,0.00046038021989925796,0.00032497427287006444,0.0005957861669284515,0.00023337013591829338,0.8363636363636363,1.3409994990025772e-05,2.3682826299056157e-06,0.4288186251376435,1068,1
7599,davidhouweling,0.00032497427287006444,0.00021664951524670963,0.00043329903049341926,3.117928332983335e-05,0.4642857142857143,1.944715681066121e-05,9.344323539980149e-05,0.3830157927274771,782,1
7600,m0rtyn,0.00024373070465254833,0.00010832475762335481,0.00037913665168174185,0.00010867146310771608,1.0,9.658448877435523e-06,0.0,0.3840193841039078,1068,1
7601,mfaheemakhtar,0.00021664951524670963,0.00016248713643503222,0.00027081189405838704,4.387222970257593e-05,0.9,9.002670773038408e-06,5.2762895599769766e-08,0.37431686485595805,401,1
7602,sshakeel,0.00021664951524670963,5.416237881167741e-05,0.00037913665168174185,7.5492508461716975e-06,1.0,8.41076455110761e-06,0.0,0.3777820893040273,401,1
7603,enghitalo,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,1.0,669,1
7604,sagar-jadhav,0.00024373070465254833,0.00010832475762335481,0.00037913665168174185,7.18117236085476e-05,0.9523809523809523,8.907044448806892e-06,0.0,0.3775204963438954,891,1
7605,BufoViridis,0.00018956832584087093,0.00010832475762335481,0.00027081189405838704,2.932911159689819e-05,1.0,8.98574796361063e-06,0.0,0.38550741034053626,891,1
7606,l-mbert,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,0.3483694540993662,401,1
7607,bjjenson,0.00013540594702919352,0.00027081189405838704,0.0,0.00018993509788304134,0.6,2.4920456408367648e-05,0.0,0.0,539,1
7608,KnisterPeter,8.124356821751611e-05,0.00016248713643503222,0.0,1.6535467747032252e-05,1.0,9.090174611079992e-06,0.0,0.0,669,1
7609,rgprog,8.124356821751611e-05,0.00016248713643503222,0.0,1.5825157106779282e-05,0.3333333333333333,1.2377585222074594e-05,0.0,0.0,669,1
7610,kodekage,0.00029789308346422574,0.00010832475762335481,0.00048746140930509667,0.0001409908374376468,0.9166666666666666,9.646264503972809e-06,2.6865524603647126e-08,0.3863378684807256,891,1
7611,fuxingZhang,0.0005145425987109354,0.00032497427287006444,0.0007041109245518063,0.0001972534888345137,0.9230769230769231,1.0711493002872778e-05,3.8713693912111197e-07,0.43153395599176825,327,1
7612,force-net,5.416237881167741e-05,0.00010832475762335481,0.0,7.41215665163507e-05,1.0,1.0363169369167063e-05,0.0,0.0,1024,1
7613,dhritzkiv,0.00027081189405838704,0.00027081189405838704,0.00027081189405838704,5.5641441744509304e-05,0.7142857142857143,1.7046597987585636e-05,3.998663325767322e-05,0.3644872309132237,401,1
7614,alejunco,2.7081189405838704e-05,5.416237881167741e-05,0.0,2.467775309300039e-05,0.0,8.598176572334358e-06,0.0,0.0,327,0
7615,abhayb443,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,1.0,401,0
7616,OnSuorce,0.00021664951524670963,0.00010832475762335481,0.00032497427287006444,0.00018633221948555852,1.0,1.0346996115383692e-05,0.0,0.35477237825034486,891,1
7617,glumn,5.416237881167741e-05,0.00010832475762335481,0.0,2.596491064894392e-05,1.0,8.929200086739143e-06,0.0,0.0,401,1
7618,FranckFreiburger,0.00037913665168174185,0.0007041109245518063,5.416237881167741e-05,0.00043177414921789537,0.8205128205128205,2.3111496921035932e-05,6.231736316878094e-08,0.32199385778407746,327,1
7619,reklatsmasters,0.0006770297351459676,0.0006499485457401289,0.0007041109245518063,0.00010917951766463698,0.5514705882352942,1.3757069358167556e-05,6.098451347073366e-06,0.3859768357262198,401,1
7620,joezappie,0.00010832475762335481,0.00021664951524670963,0.0,8.88008447516469e-05,1.0,1.0633333346298298e-05,0.0,0.0,782,1
7621,wbt,0.00043329903049341926,0.00037913665168174185,0.00048746140930509667,0.00010698058697832931,1.0,1.0571296910274638e-05,2.3879402585297812e-08,0.37783445140544436,891,1
7622,juliomarcos,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,0.2640592007128882,1068,0
7623,Powersource,5.416237881167741e-05,5.416237881167741e-05,5.416237881167741e-05,1.5562711343028455e-05,1.0,8.630847365105992e-06,0.0,0.2692664809656453,327,0
7624,niteshmisraGA,0.0,0.0,0.0,0.0,0.0,8.123916811091856e-06,0.0,0.0,414,0
7625,rhodgkins,8.124356821751611e-05,0.00016248713643503222,0.0,5.500489791297931e-05,1.0,1.185053425059235e-05,0.0,0.0,539,1
7626,yuki12321,0.00013540594702919352,0.00027081189405838704,0.0,0.00014625309081704976,0.1,3.0157012654780154e-05,0.0,0.0,891,0
7627,Daverd-GM,0.00027081189405838704,0.00021664951524670963,0.00032497427287006444,0.0001442525372700918,0.4666666666666667,1.1883238712472145e-05,1.7097727155453132e-06,0.34673993233101835,891,1
7628,transonly,0.00010832475762335481,0.00021664951524670963,0.0,2.8305145746779646e-05,0.6666666666666666,1.5568558219389188e-05,0.0,0.0,669,1
7629,yashgt,2.7081189405838704e-05,5.416237881167741e-05,0.0,2.3426173662112622e-06,0.0,8.600740456998996e-06,0.0,0.0,401,1
7630,AE9RB,8.124356821751611e-05,0.00016248713643503222,0.0,4.209276973063494e-05,0.6666666666666666,1.2305171778728322e-05,0.0,0.0,669,1
7631,utaubull,8.124356821751611e-05,0.00016248713643503222,0.0,3.943406959594987e-05,1.0,9.482380636417362e-06,0.0,0.0,891,1
7632,cyoder1,0.0,0.0,0.0,0.0,0.0,8.123916811091856e-06,0.0,0.0,415,0
7633,skyitachi,0.00016248713643503222,0.00032497427287006444,0.0,4.751213340836848e-05,0.2,2.6245730059008002e-05,0.0,0.0,327,1
7634,dmfay,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,1.0,401,1
7635,Mllions-c,5.416237881167741e-05,0.00010832475762335481,0.0,2.5465944082675647e-05,1.0,8.711650949933547e-06,0.0,0.0,782,1
7636,moogacs,8.124356821751611e-05,5.416237881167741e-05,0.00010832475762335481,6.968654486762945e-07,1.0,8.385189947849735e-06,0.0,0.341912502508529,327,1
7637,maxim-lobanov,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,1.0,1068,1
7638,the-ress,0.0,0.0,0.0,0.0,0.0,8.123916811091856e-06,0.0,0.0,416,0
7639,kenjiO,0.00013540594702919352,5.416237881167741e-05,0.00021664951524670963,4.655663549255118e-06,1.0,8.767053284356967e-06,0.0,0.35545703481549096,327,1
7640,ssbarnea,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,0.25875094912680335,891,1
7641,VenRoot,0.00018956832584087093,0.00037913665168174185,0.0,2.0141248039893775e-05,0.2857142857142857,1.3961381141210458e-05,0.0,0.0,782,1
7642,mayankasthana,0.00024373070465254833,0.00016248713643503222,0.00032497427287006444,6.922001496927802e-05,1.0,9.444411484778534e-06,2.1294695099755267e-07,0.37947547190823544,401,1
7643,kwcto,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,0.2896884430654142,1068,0
7644,bjmiller,5.416237881167741e-05,5.416237881167741e-05,5.416237881167741e-05,1.4891611972073374e-06,0.0,8.462834341306228e-06,0.0,0.3270938324934005,669,0
7645,j-catania,5.416237881167741e-05,5.416237881167741e-05,5.416237881167741e-05,1.8537894628506632e-06,0.0,8.396189401553557e-06,0.0,0.32060027285129605,891,0
7646,youneshenniwrites,2.7081189405838704e-05,5.416237881167741e-05,0.0,2.2479021344887395e-10,0.0,1.2595428509344548e-05,0.0,0.0,782,0
7647,Future-came,5.416237881167741e-05,0.00010832475762335481,0.0,5.026902930832755e-05,1.0,9.358199237194857e-06,0.0,0.0,891,0
7648,thwa97851-netizen,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,1.0,1095,0
7649,PaperStrike,0.00016248713643503222,0.00010832475762335481,0.00021664951524670963,0.00014912564971441658,1.0,9.73359441884791e-06,0.0,0.351569552993371,891,1
7650,rthreei,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,0.312759562214625,957,0
7651,luffy84217,5.416237881167741e-05,0.0,0.00010832475762335481,0.0,0.0,8.123916811091856e-06,0.0,0.34838726166743345,401,1
7652,Bobronium,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,1.0,704,0
7653,Isokaeder,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,1.0,669,1
7654,bertgroenveld,2.7081189405838704e-05,5.416237881167741e-05,0.0,2.958105055266972e-07,0.0,8.507935884515659e-06,0.0,0.0,782,1
7655,Bernice55231,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,1.0,782,0
7656,Xyndra,0.0,0.0,0.0,0.0,0.0,8.123916811091856e-06,0.0,0.0,417,0
7657,mahmoud-git-hub,2.7081189405838704e-05,5.416237881167741e-05,0.0,7.049721049605628e-06,0.0,8.388057445865125e-06,0.0,0.0,669,0
7658,JoDerGraf,5.416237881167741e-05,0.00010832475762335481,0.0,1.2009394450857094e-05,1.0,8.778958376085289e-06,0.0,0.0,669,1
7659,HomepcX,8.124356821751611e-05,0.00016248713643503222,0.0,5.605576452893238e-05,1.0,9.399497990639156e-06,0.0,0.0,401,1
7660,DevPres,0.00018956832584087093,0.00010832475762335481,0.00027081189405838704,0.00041026506378958173,1.0,1.2077342569985957e-05,0.0,0.37162254273795564,891,1
7661,heartAndRain,0.00027081189405838704,0.00016248713643503222,0.00037913665168174185,7.212708569206805e-05,0.7142857142857143,9.229854508193097e-06,3.83412991392444e-09,0.362105151297787,327,1
7662,jmjf,0.00024373070465254833,0.00043329903049341926,5.416237881167741e-05,4.826983673118505e-05,0.6428571428571429,1.6040863073468747e-05,3.070947684973186e-07,0.2768018521151073,891,1
7663,robherc,2.7081189405838704e-05,5.416237881167741e-05,0.0,1.5562711343028455e-05,0.0,8.630847365105992e-06,0.0,0.0,327,0
7664,nei,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,0.23624735692744983,669,1
7665,srdjanarsic,5.416237881167741e-05,0.00010832475762335481,0.0,1.2009394450857094e-05,1.0,8.778958376085289e-06,0.0,0.0,669,1
7666,phamdinhthanhcntt6,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,1.0,1075,0
7667,dogia,2.7081189405838704e-05,5.416237881167741e-05,0.0,1.4547218654297442e-05,0.0,8.56142095900563e-06,0.0,0.0,891,0
7668,hisener,0.00010832475762335481,5.416237881167741e-05,0.00016248713643503222,1.8660404967474357e-05,1.0,8.536250089347832e-06,0.0,0.35873141202789843,401,1
